object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,dash,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,path,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright 
char,1,71.58399999999999,75.47599999999998,342.829,349.829,442.171,442.171,449.171,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 71.58399999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,75.47599999999998,79.36799999999998,342.829,349.829,442.171,442.171,449.171,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 75.47599999999998, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,79.368,81.314,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 79.368, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,81.314,86.368,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 81.314, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,86.368,91.814,342.829,349.829,442.171,442.171,449.171,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 86.368, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,91.814,96.091,342.829,349.829,442.171,442.171,449.171,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 91.814, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,96.091,98.03699999999999,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 96.091, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,98.03699999999999,102.70599999999999,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 98.03699999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,B,1
char,1,102.706,107.375,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 102.706, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,107.375,109.321,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 107.375, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,109.321,114.375,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 109.321, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,114.375,119.044,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 114.375, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,119.044,124.098,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 119.044, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,124.09799999999998,129.152,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 124.09799999999998, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,129.152,134.206,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 129.152, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,134.206,138.48299999999998,342.829,349.829,442.171,442.171,449.171,4.276999999999987,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 134.206, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,138.483,143.15200000000002,342.829,349.829,442.171,442.171,449.171,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 138.483, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,143.152,148.206,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 143.152, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,148.20600000000002,150.15200000000002,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 148.20600000000002, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,28.8,31.131,331.309,338.309,453.691,453.691,460.691,2.3309999999999995,7.0,0.333,,,,ArialMT,,"(7, 0, 0, 7, 28.8, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,-,1
char,1,31.131,36.962,331.309,338.309,453.691,453.691,460.691,5.831000000000003,7.0,0.833,,,,ArialMT,,"(7, 0, 0, 7, 31.131, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,36.962,41.631,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 36.962, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,41.631,46.3,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 41.631, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,46.3,48.245999999999995,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 46.3, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,48.246,50.577000000000005,331.309,338.309,453.691,453.691,460.691,2.331000000000003,7.0,0.333,,,,ArialMT,,"(7, 0, 0, 7, 48.246, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,-,1
char,1,50.577,52.522999999999996,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 50.577, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,52.523,57.19200000000001,331.309,338.309,453.691,453.691,460.691,4.669000000000004,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 52.523, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,57.192,62.246,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 57.192, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,62.24600000000001,67.69200000000001,331.309,338.309,453.691,453.691,460.691,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 62.24600000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,G,1
char,1,67.69200000000001,69.638,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 67.69200000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,69.638,71.584,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 69.638, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,71.58400000000002,76.25300000000001,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 71.58400000000002, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,76.25300000000001,78.19900000000001,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 76.25300000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,78.19900000000001,82.86800000000001,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 78.19900000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,82.86800000000001,87.537,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 82.86800000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,87.537,92.206,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 87.537, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,92.20600000000002,96.87500000000001,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 92.20600000000002, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,K,1
char,1,96.87500000000001,98.82100000000001,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 96.87500000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,98.82100000000001,103.49000000000001,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 98.82100000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,103.49000000000001,108.54400000000001,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 103.49000000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,108.54400000000001,113.21300000000001,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 108.54400000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,113.21300000000001,115.159,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 113.21300000000001, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,115.159,119.828,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 115.159, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,119.828,124.497,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 119.828, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,124.497,129.166,331.309,338.309,453.691,453.691,460.691,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 124.497, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,129.16600000000003,133.83500000000004,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 129.16600000000003, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,133.835,139.281,331.309,338.309,453.691,453.691,460.691,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 133.835, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,139.281,144.335,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 139.281, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,144.33500000000004,146.28100000000003,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 144.33500000000004, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,146.281,151.335,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 146.281, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,151.33500000000004,156.38900000000004,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 151.33500000000004, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,H,1
char,1,156.38900000000004,161.05800000000005,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 156.38900000000004, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,161.05800000000005,166.11200000000005,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 161.05800000000005, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,166.11200000000005,170.78100000000006,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 166.11200000000005, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,K,1
char,1,170.78100000000006,172.72700000000006,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 170.78100000000006, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,172.72700000000006,177.39600000000007,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 172.72700000000006, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,177.39600000000007,182.84200000000007,331.309,338.309,453.691,453.691,460.691,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 177.39600000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,182.84200000000007,187.89600000000007,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 182.84200000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,187.89600000000007,192.95000000000007,331.309,338.309,453.691,453.691,460.691,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 187.89600000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
char,1,192.95000000000007,194.89600000000007,331.309,338.309,453.691,453.691,460.691,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 192.95000000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,194.89600000000007,198.78800000000007,331.309,338.309,453.691,453.691,460.691,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 194.89600000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,198.78800000000007,203.45700000000008,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 198.78800000000007, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,203.45700000000008,208.1260000000001,331.309,338.309,453.691,453.691,460.691,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 203.45700000000008, 333.584)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,28.8,33.469,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.6690000000000005,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 28.8, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,33.469,38.523,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 33.469, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,38.523,43.19200000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000004,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 38.523, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,43.192,48.246,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 43.192, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,48.246,53.300000000000004,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 48.246, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
char,1,53.3,57.968999999999994,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 53.3, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,57.968999999999994,59.91499999999999,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 57.968999999999994, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,59.915000000000006,64.584,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 59.915000000000006, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,64.584,70.03,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 64.584, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,70.03,75.084,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 70.03, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,75.084,80.138,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 75.084, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
char,1,80.13799999999999,82.08399999999999,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 80.13799999999999, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,82.084,86.753,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 82.084, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,86.753,91.807,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 86.753, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,91.807,96.084,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 91.807, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,96.084,98.03,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 96.084, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,98.03,102.307,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 98.03, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,102.307,106.199,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 102.307, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,106.19900000000001,110.86800000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 106.19900000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,110.86800000000001,116.69900000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.831000000000003,7.0,0.833,,,,ArialMT,,"(7, 0, 0, 7, 110.86800000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,116.69900000000001,121.36800000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 116.69900000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,121.36800000000001,126.42200000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 121.36800000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,126.42200000000001,130.699,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 126.42200000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,130.699,135.36800000000002,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 130.699, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,135.36800000000002,137.31400000000002,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 135.36800000000002, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,137.31400000000002,141.98300000000003,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 137.31400000000002, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,141.98300000000003,147.03700000000003,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 141.98300000000003, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,147.03700000000003,152.09100000000004,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 147.03700000000003, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,152.09100000000007,154.03700000000006,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 152.09100000000007, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,154.03700000000003,158.70600000000005,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 154.03700000000003, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,158.70600000000007,163.37500000000009,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 158.70600000000007, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,163.37500000000006,168.04400000000007,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 163.37500000000006, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,168.0440000000001,169.9900000000001,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 168.0440000000001, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,169.99000000000007,174.65900000000008,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 169.99000000000007, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,174.65900000000008,179.71300000000008,319.78900000000004,326.78900000000004,465.21099999999996,465.21099999999996,472.21099999999996,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 174.65900000000008, 322.064)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
